Product	Duration	Location	TargetSales
BROOKLYN IPA	10/1/12 12:00 AM	MUM	15
BROOKLYN IPA	10/1/12 12:00 AM	PUN	5
BROOKLYN IPA	10/1/12 12:00 AM	GGN	10
BROOKLYN IPA	10/1/12 12:00 AM	GOA	0
BROOKLYN IPA	10/1/12 12:00 AM	CDG	0
BROOKLYN IPA	10/1/12 12:00 AM	RAJ	5
BROOKLYN IPA	10/1/12 12:00 AM	KOL	15
SAISON DUPONT	10/1/12 12:00 AM	DEL	0
SAISON DUPONT	10/1/12 12:00 AM	MUM	0
SAISON DUPONT	10/1/12 12:00 AM	PUN	0
SAISON DUPONT	10/1/12 12:00 AM	GGN	0
SAISON DUPONT	10/1/12 12:00 AM	GOA	0
SAISON DUPONT	10/1/12 12:00 AM	CDG	0
SAISON DUPONT	10/1/12 12:00 AM	RAJ	0
SAISON DUPONT	10/1/12 12:00 AM	KOL	0
DUVEL	11/1/12 12:00 AM	DEL	100
DUVEL	11/1/12 12:00 AM	MUM	40
DUVEL	11/1/12 12:00 AM	PUN	20
DUVEL	11/1/12 12:00 AM	GGN	5
DUVEL	11/1/12 12:00 AM	GOA	10
DUVEL	11/1/12 12:00 AM	CDG	0
DUVEL	11/1/12 12:00 AM	RAJ	3
DUVEL	11/1/12 12:00 AM	KOL	30
LIEFMANS	11/1/12 12:00 AM	DEL	75
LIEFMANS	11/1/12 12:00 AM	MUM	20
LIEFMANS	11/1/12 12:00 AM	PUN	15
LIEFMANS	11/1/12 12:00 AM	GGN	5
LIEFMANS	11/1/12 12:00 AM	GOA	0
LIEFMANS	11/1/12 12:00 AM	CDG	0
LIEFMANS	11/1/12 12:00 AM	RAJ	3
LIEFMANS	11/1/12 12:00 AM	KOL	0
CHIMAY	11/1/12 12:00 AM	DEL	50
CHIMAY	11/1/12 12:00 AM	MUM	25
CHIMAY	11/1/12 12:00 AM	PUN	20
CHIMAY	11/1/12 12:00 AM	GGN	5
CHIMAY	11/1/12 12:00 AM	GOA	10
CHIMAY	11/1/12 12:00 AM	CDG	0
CHIMAY	11/1/12 12:00 AM	RAJ	3
CHIMAY	11/1/12 12:00 AM	KOL	0
WEIHENSTEPHANER	11/1/12 12:00 AM	DEL	50
WEIHENSTEPHANER	11/1/12 12:00 AM	MUM	30
WEIHENSTEPHANER	11/1/12 12:00 AM	PUN	15
WEIHENSTEPHANER	11/1/12 12:00 AM	GGN	5
WEIHENSTEPHANER	11/1/12 12:00 AM	GOA	0
WEIHENSTEPHANER	11/1/12 12:00 AM	CDG	0
WEIHENSTEPHANER	11/1/12 12:00 AM	RAJ	3
WEIHENSTEPHANER	11/1/12 12:00 AM	KOL	0
FRUEH	11/1/12 12:00 AM	DEL	50
FRUEH	11/1/12 12:00 AM	MUM	30
FRUEH	11/1/12 12:00 AM	PUN	15
FRUEH	11/1/12 12:00 AM	GGN	5
FRUEH	11/1/12 12:00 AM	GOA	10
FRUEH	11/1/12 12:00 AM	CDG	0
FRUEH	11/1/12 12:00 AM	RAJ	3
FRUEH	11/1/12 12:00 AM	KOL	0
ESTRELLA DAMM	11/1/12 12:00 AM	DEL	100
ESTRELLA DAMM	11/1/12 12:00 AM	MUM	75
ESTRELLA DAMM	11/1/12 12:00 AM	PUN	45
ESTRELLA DAMM	11/1/12 12:00 AM	GGN	15
ESTRELLA DAMM	11/1/12 12:00 AM	GOA	20
ESTRELLA DAMM	11/1/12 12:00 AM	CDG	0
ESTRELLA DAMM	11/1/12 12:00 AM	RAJ	10
ESTRELLA DAMM	11/1/12 12:00 AM	KOL	40
BROOKLYN LAGER	11/1/12 12:00 AM	DEL	50
BROOKLYN LAGER	11/1/12 12:00 AM	MUM	15
BROOKLYN LAGER	11/1/12 12:00 AM	PUN	15
BROOKLYN LAGER	11/1/12 12:00 AM	GGN	5
BROOKLYN LAGER	11/1/12 12:00 AM	GOA	0
BROOKLYN LAGER	11/1/12 12:00 AM	CDG	0
BROOKLYN LAGER	11/1/12 12:00 AM	RAJ	2
BROOKLYN LAGER	11/1/12 12:00 AM	KOL	0
BROOKLYN IPA	11/1/12 12:00 AM	DEL	35
BROOKLYN IPA	11/1/12 12:00 AM	MUM	15
BROOKLYN IPA	11/1/12 12:00 AM	PUN	5
BROOKLYN IPA	11/1/12 12:00 AM	GGN	5
BROOKLYN IPA	11/1/12 12:00 AM	GOA	0
BROOKLYN IPA	11/1/12 12:00 AM	CDG	0
BROOKLYN IPA	11/1/12 12:00 AM	RAJ	3
BROOKLYN IPA	11/1/12 12:00 AM	KOL	30
SAISON DUPONT	11/1/12 12:00 AM	DEL	0
SAISON DUPONT	11/1/12 12:00 AM	MUM	0
SAISON DUPONT	11/1/12 12:00 AM	PUN	0
SAISON DUPONT	11/1/12 12:00 AM	GGN	0
SAISON DUPONT	11/1/12 12:00 AM	GOA	0
SAISON DUPONT	11/1/12 12:00 AM	CDG	0
SAISON DUPONT	11/1/12 12:00 AM	RAJ	0
SAISON DUPONT	11/1/12 12:00 AM	KOL	0
DUVEL	12/1/12 12:00 AM	DEL	100
DUVEL	12/1/12 12:00 AM	MUM	40
DUVEL	12/1/12 12:00 AM	PUN	20
DUVEL	12/1/12 12:00 AM	GGN	5
DUVEL	12/1/12 12:00 AM	GOA	10
DUVEL	12/1/12 12:00 AM	CDG	0
DUVEL	12/1/12 12:00 AM	RAJ	5
DUVEL	12/1/12 12:00 AM	KOL	15
LIEFMANS	12/1/12 12:00 AM	DEL	75
LIEFMANS	12/1/12 12:00 AM	MUM	20
LIEFMANS	12/1/12 12:00 AM	PUN	15
LIEFMANS	12/1/12 12:00 AM	GGN	5
LIEFMANS	12/1/12 12:00 AM	GOA	0
LIEFMANS	12/1/12 12:00 AM	CDG	0
LIEFMANS	12/1/12 12:00 AM	RAJ	5
LIEFMANS	12/1/12 12:00 AM	KOL	0
CHIMAY	12/1/12 12:00 AM	DEL	50
CHIMAY	12/1/12 12:00 AM	MUM	25
CHIMAY	12/1/12 12:00 AM	PUN	20
CHIMAY	12/1/12 12:00 AM	GGN	5
CHIMAY	12/1/12 12:00 AM	GOA	10
CHIMAY	12/1/12 12:00 AM	CDG	0
CHIMAY	12/1/12 12:00 AM	RAJ	5
CHIMAY	12/1/12 12:00 AM	KOL	0
WEIHENSTEPHANER	12/1/12 12:00 AM	DEL	50
WEIHENSTEPHANER	12/1/12 12:00 AM	MUM	30
WEIHENSTEPHANER	12/1/12 12:00 AM	PUN	15
WEIHENSTEPHANER	12/1/12 12:00 AM	GGN	5
WEIHENSTEPHANER	12/1/12 12:00 AM	GOA	0
WEIHENSTEPHANER	12/1/12 12:00 AM	CDG	0
WEIHENSTEPHANER	12/1/12 12:00 AM	RAJ	5
WEIHENSTEPHANER	12/1/12 12:00 AM	KOL	0
FRUEH	12/1/12 12:00 AM	DEL	50
FRUEH	12/1/12 12:00 AM	MUM	30
FRUEH	12/1/12 12:00 AM	PUN	15
FRUEH	12/1/12 12:00 AM	GGN	5
FRUEH	12/1/12 12:00 AM	GOA	10
FRUEH	12/1/12 12:00 AM	CDG	0
FRUEH	12/1/12 12:00 AM	RAJ	5
FRUEH	12/1/12 12:00 AM	KOL	0
ESTRELLA DAMM	12/1/12 12:00 AM	DEL	100
ESTRELLA DAMM	12/1/12 12:00 AM	MUM	75
ESTRELLA DAMM	12/1/12 12:00 AM	PUN	45
ESTRELLA DAMM	12/1/12 12:00 AM	GGN	15
ESTRELLA DAMM	12/1/12 12:00 AM	GOA	20
ESTRELLA DAMM	12/1/12 12:00 AM	CDG	0
ESTRELLA DAMM	12/1/12 12:00 AM	RAJ	15
ESTRELLA DAMM	12/1/12 12:00 AM	KOL	20
BROOKLYN LAGER	12/1/12 12:00 AM	DEL	50
BROOKLYN LAGER	12/1/12 12:00 AM	MUM	15
BROOKLYN LAGER	12/1/12 12:00 AM	PUN	15
BROOKLYN LAGER	12/1/12 12:00 AM	GGN	5
BROOKLYN LAGER	12/1/12 12:00 AM	GOA	0
BROOKLYN LAGER	12/1/12 12:00 AM	CDG	0
BROOKLYN LAGER	12/1/12 12:00 AM	RAJ	5
BROOKLYN LAGER	12/1/12 12:00 AM	KOL	0
BROOKLYN IPA	12/1/12 12:00 AM	DEL	35
BROOKLYN IPA	12/1/12 12:00 AM	MUM	15
BROOKLYN IPA	12/1/12 12:00 AM	PUN	5
BROOKLYN IPA	12/1/12 12:00 AM	GGN	5
BROOKLYN IPA	12/1/12 12:00 AM	GOA	0
BROOKLYN IPA	12/1/12 12:00 AM	CDG	0
BROOKLYN IPA	12/1/12 12:00 AM	RAJ	5
BROOKLYN IPA	12/1/12 12:00 AM	KOL	15
SAISON DUPONT	12/1/12 12:00 AM	DEL	0
SAISON DUPONT	12/1/12 12:00 AM	MUM	0
SAISON DUPONT	12/1/12 12:00 AM	PUN	0
SAISON DUPONT	12/1/12 12:00 AM	GGN	0
SAISON DUPONT	12/1/12 12:00 AM	GOA	0
SAISON DUPONT	12/1/12 12:00 AM	CDG	0
SAISON DUPONT	12/1/12 12:00 AM	RAJ	0
SAISON DUPONT	12/1/12 12:00 AM	KOL	0
DUVEL	1/1/13 12:00 AM	DEL	50
DUVEL	1/1/13 12:00 AM	MUM	15
DUVEL	1/1/13 12:00 AM	PUN	10
DUVEL	1/1/13 12:00 AM	GGN	2
DUVEL	1/1/13 12:00 AM	GOA	0
DUVEL	1/1/13 12:00 AM	CDG	0
DUVEL	1/1/13 12:00 AM	RAJ	0
DUVEL	1/1/13 12:00 AM	KOL	15
LIEFMANS	1/1/13 12:00 AM	DEL	50
LIEFMANS	1/1/13 12:00 AM	MUM	5
LIEFMANS	1/1/13 12:00 AM	PUN	5
LIEFMANS	1/1/13 12:00 AM	GGN	2
LIEFMANS	1/1/13 12:00 AM	GOA	0
LIEFMANS	1/1/13 12:00 AM	CDG	0
LIEFMANS	1/1/13 12:00 AM	RAJ	0
LIEFMANS	1/1/13 12:00 AM	KOL	0
CHIMAY	1/1/13 12:00 AM	DEL	40
CHIMAY	1/1/13 12:00 AM	MUM	10
CHIMAY	1/1/13 12:00 AM	PUN	10
CHIMAY	1/1/13 12:00 AM	GGN	2
CHIMAY	1/1/13 12:00 AM	GOA	0
CHIMAY	1/1/13 12:00 AM	CDG	0
CHIMAY	1/1/13 12:00 AM	RAJ	0
CHIMAY	1/1/13 12:00 AM	KOL	0
WEIHENSTEPHANER	1/1/13 12:00 AM	DEL	50
WEIHENSTEPHANER	1/1/13 12:00 AM	MUM	10
WEIHENSTEPHANER	1/1/13 12:00 AM	PUN	10
WEIHENSTEPHANER	1/1/13 12:00 AM	GGN	3
WEIHENSTEPHANER	1/1/13 12:00 AM	GOA	0
WEIHENSTEPHANER	1/1/13 12:00 AM	CDG	0
WEIHENSTEPHANER	1/1/13 12:00 AM	RAJ	0
WEIHENSTEPHANER	1/1/13 12:00 AM	KOL	0
FRUEH	1/1/13 12:00 AM	DEL	50
FRUEH	1/1/13 12:00 AM	MUM	10
FRUEH	1/1/13 12:00 AM	PUN	10
FRUEH	1/1/13 12:00 AM	GGN	2
FRUEH	1/1/13 12:00 AM	GOA	0
FRUEH	1/1/13 12:00 AM	CDG	0
FRUEH	1/1/13 12:00 AM	RAJ	0
FRUEH	1/1/13 12:00 AM	KOL	0
ESTRELLA DAMM	1/1/13 12:00 AM	DEL	75
ESTRELLA DAMM	1/1/13 12:00 AM	MUM	30
ESTRELLA DAMM	1/1/13 12:00 AM	PUN	25
ESTRELLA DAMM	1/1/13 12:00 AM	GGN	10
ESTRELLA DAMM	1/1/13 12:00 AM	GOA	0
ESTRELLA DAMM	1/1/13 12:00 AM	CDG	0
ESTRELLA DAMM	1/1/13 12:00 AM	RAJ	0
ESTRELLA DAMM	1/1/13 12:00 AM	KOL	20
BROOKLYN LAGER	1/1/13 12:00 AM	DEL	50
BROOKLYN LAGER	1/1/13 12:00 AM	MUM	10
BROOKLYN LAGER	1/1/13 12:00 AM	PUN	5
BROOKLYN LAGER	1/1/13 12:00 AM	GGN	2
BROOKLYN LAGER	1/1/13 12:00 AM	GOA	0
BROOKLYN LAGER	1/1/13 12:00 AM	CDG	0
BROOKLYN LAGER	1/1/13 12:00 AM	RAJ	0
BROOKLYN LAGER	1/1/13 12:00 AM	KOL	0
BROOKLYN IPA	1/1/13 12:00 AM	DEL	35
BROOKLYN IPA	1/1/13 12:00 AM	MUM	10
BROOKLYN IPA	1/1/13 12:00 AM	PUN	5
BROOKLYN IPA	1/1/13 12:00 AM	GGN	2
BROOKLYN IPA	1/1/13 12:00 AM	GOA	0
BROOKLYN IPA	1/1/13 12:00 AM	CDG	0
BROOKLYN IPA	1/1/13 12:00 AM	RAJ	0
BROOKLYN IPA	1/1/13 12:00 AM	KOL	15
SAISON DUPONT	1/1/13 12:00 AM	DEL	0
SAISON DUPONT	1/1/13 12:00 AM	MUM	0
SAISON DUPONT	1/1/13 12:00 AM	PUN	0
SAISON DUPONT	1/1/13 12:00 AM	GGN	0
SAISON DUPONT	1/1/13 12:00 AM	GOA	0
SAISON DUPONT	1/1/13 12:00 AM	CDG	0
SAISON DUPONT	1/1/13 12:00 AM	RAJ	0
SAISON DUPONT	1/1/13 12:00 AM	KOL	0
DUVEL	2/1/13 12:00 AM	DEL	50
DUVEL	2/1/13 12:00 AM	MUM	15
DUVEL	2/1/13 12:00 AM	PUN	10
DUVEL	2/1/13 12:00 AM	GGN	2
DUVEL	2/1/13 12:00 AM	GOA	10
DUVEL	2/1/13 12:00 AM	CDG	0
DUVEL	2/1/13 12:00 AM	RAJ	3
DUVEL	2/1/13 12:00 AM	KOL	15
LIEFMANS	2/1/13 12:00 AM	DEL	75
LIEFMANS	2/1/13 12:00 AM	MUM	5
LIEFMANS	2/1/13 12:00 AM	PUN	5
LIEFMANS	2/1/13 12:00 AM	GGN	2
LIEFMANS	2/1/13 12:00 AM	GOA	0
LIEFMANS	2/1/13 12:00 AM	CDG	0
LIEFMANS	2/1/13 12:00 AM	RAJ	3
LIEFMANS	2/1/13 12:00 AM	KOL	0
CHIMAY	2/1/13 12:00 AM	DEL	40
CHIMAY	2/1/13 12:00 AM	MUM	10
CHIMAY	2/1/13 12:00 AM	PUN	10
CHIMAY	2/1/13 12:00 AM	GGN	2
CHIMAY	2/1/13 12:00 AM	GOA	10
CHIMAY	2/1/13 12:00 AM	CDG	0
CHIMAY	2/1/13 12:00 AM	RAJ	3
CHIMAY	2/1/13 12:00 AM	KOL	0
WEIHENSTEPHANER	2/1/13 12:00 AM	DEL	50
WEIHENSTEPHANER	2/1/13 12:00 AM	MUM	10
WEIHENSTEPHANER	2/1/13 12:00 AM	PUN	10
WEIHENSTEPHANER	2/1/13 12:00 AM	GGN	3
WEIHENSTEPHANER	2/1/13 12:00 AM	GOA	0
WEIHENSTEPHANER	2/1/13 12:00 AM	CDG	0
WEIHENSTEPHANER	2/1/13 12:00 AM	RAJ	3
WEIHENSTEPHANER	2/1/13 12:00 AM	KOL	0
FRUEH	2/1/13 12:00 AM	DEL	50
FRUEH	2/1/13 12:00 AM	MUM	10
FRUEH	2/1/13 12:00 AM	PUN	10
FRUEH	2/1/13 12:00 AM	GGN	2
FRUEH	2/1/13 12:00 AM	GOA	10
FRUEH	2/1/13 12:00 AM	CDG	0
FRUEH	2/1/13 12:00 AM	RAJ	3
FRUEH	2/1/13 12:00 AM	KOL	0
ESTRELLA DAMM	2/1/13 12:00 AM	DEL	75
ESTRELLA DAMM	2/1/13 12:00 AM	MUM	30
ESTRELLA DAMM	2/1/13 12:00 AM	PUN	25
ESTRELLA DAMM	2/1/13 12:00 AM	GGN	10
ESTRELLA DAMM	2/1/13 12:00 AM	GOA	20
ESTRELLA DAMM	2/1/13 12:00 AM	CDG	0
ESTRELLA DAMM	2/1/13 12:00 AM	RAJ	10
ESTRELLA DAMM	2/1/13 12:00 AM	KOL	20
BROOKLYN LAGER	2/1/13 12:00 AM	DEL	50
BROOKLYN LAGER	2/1/13 12:00 AM	MUM	10
BROOKLYN LAGER	2/1/13 12:00 AM	PUN	5
BROOKLYN LAGER	2/1/13 12:00 AM	GGN	2
BROOKLYN LAGER	2/1/13 12:00 AM	GOA	0
BROOKLYN LAGER	2/1/13 12:00 AM	CDG	0
BROOKLYN LAGER	2/1/13 12:00 AM	RAJ	2
BROOKLYN LAGER	2/1/13 12:00 AM	KOL	0
BROOKLYN IPA	2/1/13 12:00 AM	DEL	35
BROOKLYN IPA	2/1/13 12:00 AM	MUM	10
BROOKLYN IPA	2/1/13 12:00 AM	PUN	5
BROOKLYN IPA	2/1/13 12:00 AM	GGN	2
BROOKLYN IPA	2/1/13 12:00 AM	GOA	0
BROOKLYN IPA	2/1/13 12:00 AM	CDG	0
BROOKLYN IPA	2/1/13 12:00 AM	RAJ	3
BROOKLYN IPA	2/1/13 12:00 AM	KOL	15
SAISON DUPONT	2/1/13 12:00 AM	DEL	0
SAISON DUPONT	2/1/13 12:00 AM	MUM	0
SAISON DUPONT	2/1/13 12:00 AM	PUN	0
SAISON DUPONT	2/1/13 12:00 AM	GGN	0
SAISON DUPONT	2/1/13 12:00 AM	GOA	0
SAISON DUPONT	2/1/13 12:00 AM	CDG	0
SAISON DUPONT	2/1/13 12:00 AM	RAJ	0
SAISON DUPONT	2/1/13 12:00 AM	KOL	0
DUVEL	3/1/13 12:00 AM	DEL	150
DUVEL	3/1/13 12:00 AM	MUM	40
DUVEL	3/1/13 12:00 AM	PUN	20
DUVEL	3/1/13 12:00 AM	GGN	5
DUVEL	3/1/13 12:00 AM	GOA	50
DUVEL	3/1/13 12:00 AM	CDG	0
DUVEL	3/1/13 12:00 AM	RAJ	0
DUVEL	3/1/13 12:00 AM	KOL	15
LIEFMANS	3/1/13 12:00 AM	DEL	100
LIEFMANS	3/1/13 12:00 AM	MUM	20
LIEFMANS	3/1/13 12:00 AM	PUN	15
LIEFMANS	3/1/13 12:00 AM	GGN	5
LIEFMANS	3/1/13 12:00 AM	GOA	0
LIEFMANS	3/1/13 12:00 AM	CDG	0
LIEFMANS	3/1/13 12:00 AM	RAJ	0
LIEFMANS	3/1/13 12:00 AM	KOL	0
CHIMAY	3/1/13 12:00 AM	DEL	75
CHIMAY	3/1/13 12:00 AM	MUM	25
CHIMAY	3/1/13 12:00 AM	PUN	20
CHIMAY	3/1/13 12:00 AM	GGN	5
CHIMAY	3/1/13 12:00 AM	GOA	0
CHIMAY	3/1/13 12:00 AM	CDG	0
CHIMAY	3/1/13 12:00 AM	RAJ	0
CHIMAY	3/1/13 12:00 AM	KOL	0
WEIHENSTEPHANER	3/1/13 12:00 AM	DEL	100
WEIHENSTEPHANER	3/1/13 12:00 AM	MUM	30
WEIHENSTEPHANER	3/1/13 12:00 AM	PUN	15
WEIHENSTEPHANER	3/1/13 12:00 AM	GGN	5
WEIHENSTEPHANER	3/1/13 12:00 AM	GOA	50
WEIHENSTEPHANER	3/1/13 12:00 AM	CDG	0
WEIHENSTEPHANER	3/1/13 12:00 AM	RAJ	0
WEIHENSTEPHANER	3/1/13 12:00 AM	KOL	0
FRUEH	3/1/13 12:00 AM	DEL	100
FRUEH	3/1/13 12:00 AM	MUM	30
FRUEH	3/1/13 12:00 AM	PUN	15
FRUEH	3/1/13 12:00 AM	GGN	5
FRUEH	3/1/13 12:00 AM	GOA	0
FRUEH	3/1/13 12:00 AM	CDG	0
FRUEH	3/1/13 12:00 AM	RAJ	0
FRUEH	3/1/13 12:00 AM	KOL	0
ESTRELLA DAMM	3/1/13 12:00 AM	DEL	150
ESTRELLA DAMM	3/1/13 12:00 AM	MUM	75
ESTRELLA DAMM	3/1/13 12:00 AM	PUN	45
ESTRELLA DAMM	3/1/13 12:00 AM	GGN	15
ESTRELLA DAMM	3/1/13 12:00 AM	GOA	50
ESTRELLA DAMM	3/1/13 12:00 AM	CDG	0
ESTRELLA DAMM	3/1/13 12:00 AM	RAJ	0
ESTRELLA DAMM	3/1/13 12:00 AM	KOL	20
BROOKLYN LAGER	3/1/13 12:00 AM	DEL	100
BROOKLYN LAGER	3/1/13 12:00 AM	MUM	15
BROOKLYN LAGER	3/1/13 12:00 AM	PUN	15
BROOKLYN LAGER	3/1/13 12:00 AM	GGN	5
BROOKLYN LAGER	3/1/13 12:00 AM	GOA	0
BROOKLYN LAGER	3/1/13 12:00 AM	CDG	0
BROOKLYN LAGER	3/1/13 12:00 AM	RAJ	0
BROOKLYN LAGER	3/1/13 12:00 AM	KOL	0
BROOKLYN IPA	3/1/13 12:00 AM	DEL	75
BROOKLYN IPA	3/1/13 12:00 AM	MUM	15
BROOKLYN IPA	3/1/13 12:00 AM	PUN	5
BROOKLYN IPA	3/1/13 12:00 AM	GGN	5
BROOKLYN IPA	3/1/13 12:00 AM	GOA	0
BROOKLYN IPA	3/1/13 12:00 AM	CDG	0
BROOKLYN IPA	3/1/13 12:00 AM	RAJ	0
BROOKLYN IPA	3/1/13 12:00 AM	KOL	15
SAISON DUPONT	3/1/13 12:00 AM	DEL	0
SAISON DUPONT	3/1/13 12:00 AM	MUM	0
SAISON DUPONT	3/1/13 12:00 AM	PUN	0
SAISON DUPONT	3/1/13 12:00 AM	GGN	0
SAISON DUPONT	3/1/13 12:00 AM	GOA	0
SAISON DUPONT	3/1/13 12:00 AM	CDG	0
SAISON DUPONT	3/1/13 12:00 AM	RAJ	0
SAISON DUPONT	3/1/13 12:00 AM	KOL	0

